id,name,lat,lon,address,city,type,trauma_level,rating,avg_response_time_mins,icu_beds_available,verified_status,phone,website,last_updated,blood_inventory.A+,blood_inventory.A-,blood_inventory.B+,blood_inventory.B-,blood_inventory.O+,blood_inventory.O-,blood_inventory.AB+,blood_inventory.AB-
2e1d15b2-489d-4431-a404-4604786cf6ea,K Prakash Rao (eye specialist),17.4073049,78.4816422,,Hyderabad,hospital,3,4.86,51,1,True,564.874.3999x078,https://www.cooper.com/,2026-02-19T07:26:58.008667,10,23,8,4,7,25,22,12
4ac6f13b-c9e7-4ba1-aa22-ba358e2ddc08,Radha Rani Nursing Home,17.40696,78.4821099,"1-2-33/2, Domalguda",Hyderabad,hospital,3,4.92,14,4,True,3395119379,http://robertson.com/,2026-02-19T07:26:58.008667,16,3,4,22,5,2,8,24
c71bf6f7-5b8d-4a63-8604-a67425c53927,Dental Care,17.4103854,78.4852768,,Hyderabad,hospital,3,4.98,17,4,True,292.456.5911x04262,http://hernandez.com/,2026-02-19T07:26:58.008667,0,11,17,2,15,0,19,9
bc40ecf0-9c09-490f-9e76-863af1cc2346,Sri Bhargavi Hospital,17.4511937,78.4208721,"Plot No: 170, Kalyan Nagar(Venture III), Mothi Nagar 'X' Roads",Hyderabad,hospital,3,3.92,15,3,False,+1-926-710-2199x096,https://ali.com/,2026-02-19T07:26:58.015828,24,19,25,17,1,3,22,18
89dce9d9-3a7d-4b02-945d-e6112b13edf4,Jaiswal Multi Speciality Hospitals,17.4510973,78.4224934,"Plot No. 128A, Phase III , Kalyan Nagar, Moti Nagar",Hyderabad,hospital,3,4.99,31,5,True,001-288-801-1425,http://haney.com/,2026-02-19T07:26:58.015828,5,25,25,17,2,14,0,21
da2c70fd-0f8d-4d78-adcf-91dd793fa6f6,Government Ayurvedic Hospital,17.4480669,78.4337319,,Hyderabad,hospital,3,3.91,51,1,True,(203)318-1045,http://www.figueroa.com/,2026-02-19T07:26:58.015828,13,14,8,3,7,21,16,19
531a1a95-7aab-410c-b0b8-62c732493a33,Raghava Multi Speciality Hospital,17.4388238,78.4420946,"D.Number 8-3-214/18, Srinivasa Colony West, Ameerpet",Hyderabad,hospital,3,4.37,37,5,True,001-327-955-3764x1575,https://www.watkins.com/,2026-02-19T07:26:58.015828,8,24,21,9,4,24,16,22
3054a36b-6d47-43cb-a03a-bd96c5ad4bc2,VCARE Hospitals,17.4385124,78.4425646,"8-3-214/2, Maruthy Mansion, Srinivasa Colony (West), Ameerpet, Opposite S.R Nagar ICICI Bank",Hyderabad,hospital,3,3.77,39,9,True,689-984-6350x30430,http://gardner-ford.net/,2026-02-19T07:26:58.015828,14,9,25,8,24,21,10,0
ff9731b4-2d27-4dc0-88c9-cd0225761d79,Deepthi Diagnostics,17.4390074,78.4406383,,Hyderabad,hospital,3,4.92,45,1,True,+1-857-547-7291x614,http://petersen.com/,2026-02-19T07:26:58.015828,24,9,8,21,17,9,0,1
9b817e50-460c-4d35-b4a8-8b391cb47e26,Healthcare Hospitals,17.345698,78.549763,,Hyderabad,hospital,3,4.84,29,3,False,+1-311-797-2120x987,http://www.sutton.info/,2026-02-19T07:26:58.015828,9,7,16,24,11,12,2,7
b579b723-7de2-4100-996a-1df39caaf471,Cygnus Institute of Gastroenterology Centre,17.4976626,78.3901045,"Plot No 34 & 35, Sardar Patel Nagar, Nizampet X Road",Hyderabad,hospital,3,3.54,11,3,False,001-615-757-4693,https://www.marshall.com/,2026-02-19T07:26:58.015828,8,16,20,17,25,1,24,20
47ff7ea6-a7df-4e43-8db7-5f7a843beba3,hospital,17.3526774,78.5542584,,Hyderabad,hospital,3,4.22,52,6,True,6296436173,https://www.combs.com/,2026-02-19T07:26:58.015828,16,15,23,25,6,3,21,25
4a93cb90-2db2-4f0c-814a-4e6995995619,Unknown Hospital,17.3940456,78.5104248,,Hyderabad,hospital,3,4.99,49,6,True,296.748.1331x8132,https://ward-dominguez.net/,2026-02-19T07:26:58.015828,6,2,24,3,20,12,23,15
e1721f0f-8b7a-4dbf-ae9b-1bd03226059b,Carewell Diabetes and General Hospital,17.5113399,78.4469461,"Plot No.: 43, Gajularamaram Road, Shapur Nagar",Hyderabad,hospital,1,3.66,42,0,True,689-355-4861x08835,http://www.williams-hamilton.info/,2026-02-19T07:26:58.015828,2,9,4,19,11,4,4,16
2ba18909-c583-45ef-a3fb-bdd0f7c6682d,Sigma Hospitals,17.5220823,78.4431753,"22-4/1, Apiic Colony, Near Sub Station, IDA Jeedimetla",Hyderabad,hospital,3,4.41,40,0,False,+1-552-690-8494,https://ellis.net/,2026-02-19T07:26:58.015828,2,22,18,9,3,0,23,25
ba871730-9f53-4bc0-938a-96d97d23b500,Meena Hospital,17.44165,78.5218514,"Sai Ranga Towers, North Lallaguda, Tukaram Gate",Hyderabad,hospital,3,4.79,10,10,False,+1-891-294-8374x4000,https://grant-jones.com/,2026-02-19T07:26:58.015828,17,13,19,6,3,4,24,9
a99a1561-51c7-4670-9aaf-3fe3cca021d5,Life Spring Hospitals,17.4289946,78.5120703,"H. No: 11-4-523, Near Gandhi Statue and Chilkalguda Bus Stop, Chilkalguda, Secunderabad",Hyderabad,hospital,3,4.15,14,7,True,631.908.9392,http://stevens-barker.com/,2026-02-19T07:26:58.015828,17,14,1,23,9,17,6,0
386df7d3-4fd6-43bc-8812-2dcad7c62a66,Malla Reddy Narayana Multispeciality Hospital,17.5439866,78.4333819,"1-1-216, Suraram'X' Roads, Jeedimetla",Hyderabad,hospital,3,4.82,48,9,True,(928)886-7346x51885,https://www.dunn.com/,2026-02-19T07:26:58.015828,14,5,18,18,13,22,22,11
ab89c188-eb97-4908-94c1-1e7928c0bf66,Saraswathi Nursing Home,17.4160221,78.3916108,,Hyderabad,hospital,3,4.94,44,2,False,594-982-4065x675,https://ramirez.com/,2026-02-19T07:26:58.015828,8,10,18,5,0,7,7,18
4f9212c2-dcdd-4856-a232-20b38ae72c4f,Janapareddy Hospital,17.4631717,78.4904751,,Hyderabad,hospital,3,4.79,12,9,True,+1-943-622-2632x58815,https://rowland.net/,2026-02-19T07:26:58.015828,13,25,15,11,10,23,2,2
ff96e5cb-24b9-41de-8ce4-6735abd90470,Apoolo Clinic,17.4599321,78.3660837,,Hyderabad,hospital,3,4.22,35,10,False,(228)959-9956,http://johns.com/,2026-02-19T07:26:58.015828,5,6,10,4,21,9,4,3
7662c841-1952-42c2-a0d9-947ab72000fd,Childrens Hospital,17.516119,78.4388993,,Hyderabad,hospital,3,3.82,53,0,True,790-960-3172,https://www.vega-flores.net/,2026-02-19T07:26:58.015828,20,19,0,25,20,19,4,11
40d6e3cf-8a17-4257-a7f5-e2b42134dfd9,ayurvedic clinic,17.398766,78.448595,,Hyderabad,hospital,3,4.03,50,8,True,436-974-7395,https://www.farley-weaver.net/,2026-02-19T07:26:58.015828,2,19,6,9,23,17,3,7
0b4c2f80-5af5-4e57-b4c6-758c19164146,The crescent hospital,17.3985187,78.4458137,,Hyderabad,hospital,3,4.72,48,10,True,631.903.3280x434,http://www.peters.org/,2026-02-19T07:26:58.015828,13,23,24,21,3,13,14,0
48988052-825f-49f7-8531-5cd9e10d2c04,Unknown Hospital,17.4377225,78.521976,,Hyderabad,hospital,3,3.92,38,0,True,616-945-2375,https://www.sullivan-dunn.com/,2026-02-19T07:26:58.015828,1,3,6,12,16,18,1,25
8b897e30-a4a1-4b49-991f-9d22b4de14a0,RELIEF HOSPITAL,17.3983822,78.4161649,,Hyderabad,hospital,3,4.74,22,1,False,(868)530-7976x788,https://www.ayala.org/,2026-02-19T07:26:58.015828,6,5,8,24,17,8,23,22
50497b4d-4a55-4a33-9c40-a9c2a70b9914,Jagadamba Hospitals,17.4115391,78.4904614,"1-1-380/3, Gandhi Nagar, Ashok Nagar 'X' Roads",Hyderabad,hospital,3,4.23,38,6,True,(664)945-1553x19107,http://walton-barnes.com/,2026-02-19T07:26:58.015828,17,17,6,25,21,15,23,8
5eea788e-522d-4701-8583-c354240fc8e4,med plus,17.4045834,78.4893402,,Hyderabad,hospital,3,4.93,17,4,False,001-501-716-0786x5005,https://www.brown-ramirez.com/,2026-02-19T07:26:58.015828,18,7,2,5,16,3,7,10
86b756aa-3e79-4078-854e-4c63d86807bb,Century hospital,17.4072675,78.4442572,,Hyderabad,hospital,3,3.86,58,2,True,001-545-935-1795x7591,https://carter.com/,2026-02-19T07:26:58.015828,11,21,22,24,24,6,11,5
a6646fc0-ede9-4873-ba1d-341e9a016d87,Blood Bank,17.4249205,78.4139937,,Hyderabad,blood_bank,3,4.66,13,8,False,+1-473-624-9617x170,https://www.leach-barker.info/,2026-02-19T07:26:58.015828,17,13,4,5,8,12,21,23
63347c71-c050-4599-9b54-342c35034a76,Med plus,17.4044822,78.4893121,,Hyderabad,hospital,3,4.31,56,0,False,(630)582-6240x62604,https://www.miller.com/,2026-02-19T07:26:58.015828,4,24,16,3,2,24,9,23
87ef28c6-0413-4a2d-aa1d-75db2d0ecee7,CENTURY SUPER SPECIALITY HOSPITAL,17.4072495,78.4447338,"8-2-703, ROAD NO 12, BANJARA HILLS",Hyderabad,hospital,3,3.66,41,9,True,368-504-1874x082,http://davenport.com/,2026-02-19T07:26:58.023488,16,5,13,11,2,18,25,23
65a07994-b72a-4c2e-8b79-4973b9160c98,"Vasan Healthcare Private Limited, Himayath Nagar",17.4009037,78.4875706,"3-6-611, Street Number 8, Himayath Nagar",Hyderabad,hospital,3,4.3,43,1,True,+1-768-569-3644x9829,https://www.alvarado-brennan.com/,2026-02-19T07:26:58.023488,9,16,10,7,21,5,12,15
72a7fb52-1b81-4885-8ee2-bd2cf5a4526d,Unknown Hospital,17.4269993,78.4488484,,Hyderabad,hospital,3,3.74,34,2,True,+1-846-718-9722,https://perez.com/,2026-02-19T07:26:58.023488,5,21,4,9,7,0,10,25
50bb4876-4f2c-4093-827e-b7200e4e599a,Asian Institute of Nephrology and Urology,17.4166539,78.4534763,"Shop Number 6-3-562/A, Behind MORE Megastore, Erram Manzil Colony, Somajiguda",Hyderabad,hospital,3,4.04,50,10,True,+1-580-663-1438x184,http://www.weaver-richardson.net/,2026-02-19T07:26:58.024308,8,6,1,5,13,24,6,17
8d2fcd6a-1c45-4e80-8617-547d6a38bdfd,Challa Hospital,17.4396192,78.450794,"7-1-71/A/1, Dharam Karam Road, Ameerpet",Hyderabad,hospital,3,4.35,17,9,True,986.289.7072x0938,http://roberts.biz/,2026-02-19T07:26:58.024308,16,14,17,16,8,23,3,1
15f87367-1f48-4050-bf61-a4ddc2541561,Shresta Orange Hospitals,17.3451071,78.5537805,"3-8-264&264/1&3, Opp VIJAYA LAXMI THEATRE, CHANDRAPURI COLONY, L.B NAGAR",Hyderabad,hospital,3,4.06,45,0,True,(541)906-6085,https://wilson-thompson.org/,2026-02-19T07:26:58.024308,20,14,19,23,18,19,10,6
516da138-49a0-4d1b-94d2-e0ba18b34f0d,AMMA EYE CARE HOSPITAL,17.3412305,78.5581563,"Chintalkunta Checkpost, opp:bharath petrol pump, L.B.Nagar",Hyderabad,hospital,3,4.01,31,5,True,(876)462-1121x7717,https://www.hardin.com/,2026-02-19T07:26:58.024308,11,25,9,0,22,12,2,11
aec58e0e-f495-4138-b70d-afdd62d5e1d6,OXYGEN AND Medicity Hospital,17.3416722,78.5576405,,Hyderabad,hospital,3,4.12,56,7,True,863.800.9078,http://haynes.com/,2026-02-19T07:26:58.024308,25,19,7,5,12,11,4,0
1a8dcea7-c59a-40f4-80c5-fb8cbfa79dec,Pace Hospital,17.4444782,78.469498,"SP Road, Near Begumpet Old Airport, Begumpet",Hyderabad,hospital,3,4.77,37,6,True,(811)695-9598x4511,https://www.atkins-roach.com/,2026-02-19T07:26:58.024308,1,24,0,15,13,23,20,22
39b87053-7806-4a25-933e-699f889721e4,Rainbow children Hospital,17.3418162,78.5588085,,Hyderabad,hospital,3,4.76,34,1,True,001-426-915-6070,http://caldwell.info/,2026-02-19T07:26:58.024308,11,21,20,21,18,3,14,5
2c40b079-56d4-4979-a78b-8694e9ae2f0e,Vasan Eye Care Hospital,17.4955259,78.332226,"86, Near R.S. Brothers, Chandanagar, Serilingampally",Hyderabad,hospital,3,3.96,54,10,True,681-784-4312,https://miller.com/,2026-02-19T07:26:58.024308,23,22,7,16,8,3,0,7
043e3d2f-c6b4-4ddf-8789-b5ed554761a7,KIMS HOSPITAL,17.466147,78.3677443,"# 1-112 / 86, Survey No 5 / EE, Beside Andhra Bank, Near RTA Office,Kondapur, Serilingampally Mandal",Hyderabad,hospital,3,4.02,58,10,True,540.991.9889x075,http://morales-jones.com/,2026-02-19T07:26:58.024308,17,12,2,2,1,7,10,3
ac544a82-69cb-4f0f-9874-4896d8d19fb6,Happy Children's Hospital,17.4928587,78.327984,,Hyderabad,hospital,3,4.41,60,3,True,+1-482-648-6426x29521,http://www.roberts.com/,2026-02-19T07:26:58.024308,21,16,0,16,13,21,13,8
60cea3ae-f852-4dfc-b526-83ae30c5ae0f,Vanaja Hospital,17.4921861,78.3275773,,Hyderabad,hospital,3,4.77,54,0,True,+1-507-467-1237,https://www.ferguson.com/,2026-02-19T07:26:58.024308,23,1,24,9,25,20,14,0
cdecbead-b562-429a-ad29-6885890d3772,"Area Hospital, Vanasthalipuram",17.3289104,78.563899,"Near Red Tank, Vanasthalipuram",Hyderabad,hospital,3,4.8,55,3,True,703-859-1644x1283,https://gomez.info/,2026-02-19T07:26:58.024308,1,1,4,0,16,11,8,9
6b15c03f-3e29-44ea-828a-6a981ece1e59,Pushpagiri Eye Institute,17.4439091,78.5043433,"241, Uma Plaza, Road No. 9, West Maredpally, Secunderabad",Hyderabad,hospital,3,4.34,24,10,True,001-656-337-6886x95315,https://smith.net/,2026-02-19T07:26:58.024308,10,9,2,10,3,8,15,5
0008f7ec-fa1c-4501-98e0-a82366628d45,Archana Hospital,17.4959755,78.337417,"1-56/AH, National Highway 9, Beside Reliance Fresh, Madinaguda, Durga Estates, Miyapur",Hyderabad,hospital,3,4.33,10,3,True,(825)745-3518x8363,https://schmitt-jackson.com/,2026-02-19T07:26:58.024308,3,23,11,12,12,0,15,7
24c1afb0-7c8c-48e6-9c50-0274c9029290,Health Care Clinic,17.3448605,78.4599543,,Hyderabad,hospital,3,4.31,14,0,True,001-234-251-1102x008,https://rich.com/,2026-02-19T07:26:58.024308,13,23,24,19,13,3,24,20
28c59761-3f95-4070-8390-a5fe17de79c8,Guru Nanak Care Hospital,17.4153976,78.4979892,"1-4-908/7/1, Musheerabad",Hyderabad,hospital,3,3.86,10,6,False,334.203.1886x1494,https://www.hunter.biz/,2026-02-19T07:26:58.024308,6,15,8,16,14,17,13,17
27f0ee7b-97df-45a1-b92a-6b06ea810381,Tanvir Hospital,17.4297764,78.4340161,"# 8-3-833, Plot No:100, Phase 1, Kamalapuri Colony, Sri Nagar Colony",Hyderabad,hospital,3,4.73,57,5,True,834.881.0136x21449,https://mills-hart.com/,2026-02-19T07:26:58.024308,15,24,9,13,20,7,19,22
bcf1347d-31ab-4b8f-b168-542c766884e9,Himagiri Hospital,17.4422328,78.3587144,"Plot Number 4, 5, 23 and 24, Gachibowli Stadium Main Road",Hyderabad,hospital,3,3.9,55,8,True,+1-791-650-4182x2640,https://www.lopez-taylor.net/,2026-02-19T07:26:58.024308,15,13,14,14,23,15,19,17
53ecedd4-a9a1-479d-8f66-5a059bffa00b,PANACEA MERIDIAN HOSPITAL,17.5087613,78.300147,"H.No: 25-35/12/ 1, Opp: BEERAMGUDA KAMAN, RAMACHANDRAPURAM, MEDAK",Hyderabad,hospital,3,3.9,59,3,True,808-876-1510,http://www.guzman-cole.info/,2026-02-19T07:26:58.024308,23,12,25,17,16,23,3,4
f7ccb253-9eb3-460d-bbb8-6e818654d6ed,S.V. Pooja Hospital,17.498762,78.384027,"Plot No. 33, Dharma Reddy Colony, KPHB Phase 2, Hydernagar, Kukatpally",Hyderabad,hospital,3,4.12,53,5,True,550.989.1809,http://www.gardner-burgess.com/,2026-02-19T07:26:58.024308,22,9,13,4,23,6,0,12
0e6eb062-1ab2-4a2a-92c5-ce7da90a8faf,Sri Devi Maternity & Nursing Home,17.4227862,78.5165968,"12-11-253, Prasad Hospitals, Warasiguda, Secunderabad",Hyderabad,hospital,3,4.18,39,4,True,(655)617-5351x946,http://www.graves.net/,2026-02-19T07:26:58.024308,15,0,14,4,1,10,5,19
76b39e00-3754-406d-9aac-9903bbf4fef4,Sri Srinivasa Hospital,17.3506727,78.5078608,"Door No. 17-1-380/E/28 & 32, C. E. Colony, Saidabad, Santosh Nagar",Hyderabad,hospital,3,4.57,33,0,True,503-585-0159x92382,http://cobb-brooks.com/,2026-02-19T07:26:58.024308,3,24,1,1,5,7,17,5
32417dd9-d933-4338-8943-bfbd6df088a8,Sitara medical center,17.3497123,78.4707124,,Hyderabad,hospital,2,4.54,22,6,True,+1-785-988-2888x25480,http://www.wagner.org/,2026-02-19T07:26:58.024308,9,13,12,6,2,13,15,15
07f9e926-9b4b-461f-9eda-f20bfa9b87a0,Anukrushna Hospitals,17.446158,78.5383502,"10-191/2, Vasanthpuri Colony, Malkajgiri",Hyderabad,hospital,3,4.79,49,6,True,416.288.5511x9790,http://parrish.com/,2026-02-19T07:26:58.024308,4,1,25,15,19,9,22,1
dbba0ba7-bb6f-4e83-8aad-f1aca10308fe,Raja Hospital,17.4943337,78.3448275,,Hyderabad,hospital,3,3.79,31,2,True,206-228-0443,https://www.young.net/,2026-02-19T07:26:58.024308,5,3,3,19,3,1,22,20
ce90a66a-0242-4ff5-9488-e42bd397e77d,NIRD heatlth centre,17.3140538,78.4045957,,Hyderabad,hospital,3,4.86,59,4,True,001-468-361-7766,https://miranda-kemp.com/,2026-02-19T07:26:58.024308,3,1,15,17,18,3,18,11
c5e9231c-2a97-4fad-9824-4b6311d1173a,Malla Reddy Health City (MRHC),17.5454734,78.4326051,,Hyderabad,hospital,3,4.83,10,4,True,459-697-0305,http://www.white-pope.com/,2026-02-19T07:26:58.024308,3,1,10,16,15,16,1,9
75b1bd3f-e04d-4cf9-87e7-a9bb588dd41d,Neelima - Sanath Nagar,17.4564341,78.4388653,"7-2-1735, Opp. Voltas Company Private Ltd, Czech Colony, Sanath Nagar",Hyderabad,hospital,3,4.96,45,5,False,001-322-983-1087x016,https://moyer.com/,2026-02-19T07:26:58.024308,12,9,16,21,7,11,17,25
1cdf9493-f225-465f-9e62-f78ecc9157b6,Poojitha Hospital,17.456281,78.4369269,"7-2-1799/4A/2, Street Number 2, Czech Colony, Sanath Nagar",Hyderabad,hospital,3,4.4,42,8,True,294-865-4944x15122,https://www.moreno-snyder.com/,2026-02-19T07:26:58.024308,20,1,18,25,13,21,24,9
79b79297-567c-487d-9065-45e91b17f033,"Apollo Dental Clinic, Hitech City",17.4503845,78.3825608,,Hyderabad,hospital,3,4.58,17,2,False,474-395-0957x639,http://freeman-pennington.com/,2026-02-19T07:26:58.024308,15,11,17,2,6,21,20,19
83e80427-37fd-4628-8549-1d3a9523761a,RAJUS DENTAL,17.4571109,78.5465732,,Hyderabad,hospital,3,3.55,58,9,True,463-436-5960,http://rose.info/,2026-02-19T07:26:58.024308,17,22,1,2,6,13,20,14
51577a84-d6c6-4c47-a1a2-da689e5a4732,VINN Hospital,17.4379741,78.4563758,"7-1-21, RAILWAY STATION ROAD, UMA NAGAR, BEGUMPET",Hyderabad,hospital,3,3.74,28,9,False,+1-941-768-9727x12040,http://www.lam.com/,2026-02-19T07:26:58.024308,4,5,10,12,6,19,24,6
d9bc0bff-9699-4b46-b841-53386dc4c159,Mahatma Sriramachandra Centenary Memorial Hospital,17.3948133,78.4525058,,Hyderabad,hospital,3,3.56,30,0,False,(851)461-9610x06275,https://www.stewart-keller.com/,2026-02-19T07:26:58.024308,20,19,1,15,14,19,7,3
b76f421b-f84d-44fe-b36b-2a3ebbd5489a,Nice Hospital,17.3972385,78.4562128,"# 10-2-247 & 248, Shanti Nagar, Off Masab Tank, Beside Employment Exchange",Hyderabad,hospital,3,4.02,50,5,False,(427)881-7440,http://duncan.biz/,2026-02-19T07:26:58.024308,10,24,5,8,7,9,1,19
f35342c0-7064-43b3-afb5-781ec07ac93b,Red Cross Nature Cure Centre,17.4257981,78.4207625,,Hyderabad,hospital,3,3.99,13,7,False,927.344.0770x85574,http://baldwin.org/,2026-02-19T07:26:58.024308,15,13,0,7,21,2,14,25
7d7ffef8-0e42-414c-8902-8df0252fb3e5,Goodwill Kidney and Surgical Centre,17.4057018,78.4508868,"House Number: 10-5-13/2/A, Road Number 1, Near Khaja Function Hall, Banjara Hills",Hyderabad,hospital,3,4.94,25,8,True,(832)817-5241x7791,http://fuller.biz/,2026-02-19T07:26:58.024308,10,11,24,13,2,2,13,25
fbe7b632-b3f9-44f1-bf16-8d572450ded7,Rohan Hospital,17.3946344,78.4519084,"229/2RT, Beside Post Office , Vijayanagar Colony",Hyderabad,hospital,3,4.13,25,4,True,001-393-308-8613x771,https://www.james-smith.com/,2026-02-19T07:26:58.024308,21,16,21,14,25,14,5,6
40e53b23-9c82-405a-b4f5-0fd00a3a1826,Primary Veternary Hospital,17.3979621,78.4543414,,Hyderabad,hospital,3,4.0,13,10,True,886-637-5324x7477,http://www.black-black.com/,2026-02-19T07:26:58.024308,1,7,10,8,24,15,8,17
7df22dc3-14b5-430d-adc4-19e18b3b4c2f,Sriven Hospital,17.4858906,78.3875314,"16-31-H/9, HIG - 9, Near IJM Circle, Beside SBI, KPHB Phase 6",Hyderabad,hospital,3,4.03,28,4,True,274-809-0141,http://www.smith.org/,2026-02-19T07:26:58.024308,3,5,10,20,17,16,8,18
c12e7f11-607c-4094-bda3-fd4a377e75a0,Vijaya Diagnostic Centre,17.494517,78.39876,,Hyderabad,hospital,3,4.74,59,9,True,267.959.1852,https://www.colon.info/,2026-02-19T07:26:58.024308,0,21,18,25,8,1,21,7
b8a34470-c8bd-4049-b490-bbe8428b1adf,Medical Store,17.4949239,78.3969527,,Hyderabad,hospital,2,4.56,14,4,True,950.572.9705x5066,http://harris.com/,2026-02-19T07:26:58.024308,13,11,7,13,0,25,24,15
e7ac47cb-1cec-4169-a582-34983322af3a,Ankura Hospital for Women & Children,17.4729982,78.3872074,"JNTU Hitech City Road, 7th Phase, KPHB Colony, Near Hitech City Railway Station",Hyderabad,hospital,3,4.03,30,0,True,+1-219-372-2161x6373,https://robertson.net/,2026-02-19T07:26:58.024308,8,20,20,2,17,9,19,8
3436f42f-aaa9-40e1-852c-27d30f4df997,Ankura Multispeciality clinic,17.4731914,78.3872633,,Hyderabad,hospital,3,4.41,14,4,True,782.879.7017x1332,https://www.newman.com/,2026-02-19T07:26:58.024308,24,2,21,9,10,8,23,21
19d5c882-f085-405f-8fa1-679437618d01,Aurobindo Nethralaya,17.491694,78.3958249,,Hyderabad,hospital,3,4.25,20,3,True,+1-650-976-4255,http://www.mcknight-stewart.biz/,2026-02-19T07:26:58.024308,13,14,17,10,2,8,15,7
c39109dc-643d-495f-9635-0b82a275d926,Sri Krishna,17.4103873,78.4844653,,Hyderabad,hospital,3,4.93,19,5,True,001-743-829-7729x8143,https://www.armstrong-williams.info/,2026-02-19T07:26:58.024308,2,10,15,16,2,13,7,4
2cb375f7-ccf8-4d0f-9a1e-b00af09c5139,Krishnaveni Hospitals,17.328667,78.599351,"#4-9-437/1/NR, RTC Colony, Opp. New Bawarchi Restaurant, Hayath Nagar",Hyderabad,hospital,3,3.83,38,6,True,(508)950-1037,http://nguyen.com/,2026-02-19T07:26:58.024308,4,3,19,8,20,14,23,8
cc66e948-4c9f-44f9-aee1-e31635e6c55a,sri sai womens hospital,17.3709786,78.5425682,"Plot No:10 B& C, ROAD NO. 2 B, LAXMI NAGAR COLONY, KOTHAPET",Hyderabad,hospital,3,3.98,43,8,False,(240)235-1441,https://carpenter-rodriguez.org/,2026-02-19T07:26:58.024308,8,7,11,16,12,10,2,10
7f1e208c-671a-4c60-bbf8-35e865ef14ba,Siva Eye Hospital,17.3703144,78.5276104,"4-85/3, Vikas Nagar, Lane Beside Rajadhani Theatre, Dilsukhnagar",Hyderabad,hospital,3,4.06,46,4,True,5208195733,https://www.garcia.biz/,2026-02-19T07:26:58.024308,5,23,1,11,12,21,1,25
7c2ceb23-e5f9-48c2-af5e-36e9b6e15b30,Unknown Hospital,17.3682666,78.5135597,,Hyderabad,hospital,3,4.66,30,10,True,001-963-676-7470x10454,http://www.holder.biz/,2026-02-19T07:26:58.024308,13,15,0,7,8,13,12,12
e45ddaa8-454b-4a70-a469-dac9371daf4f,Centre For Sight Superspecialty Eye Hospital,17.4248083,78.4225617,"Ashoka Capitol Building, Road No 2, Banjara Hills",Hyderabad,hospital,3,4.82,28,8,False,+1-721-880-3278x38414,http://www.reed-owens.com/,2026-02-19T07:26:58.024308,7,10,24,7,10,17,14,4
ccdc30a5-5972-414c-8e03-591ec274a9ea,Vasan Eye Care Hospital,17.3455423,78.5226305,"Plot Number 15, 17-1-382/R/15, A.P.S.R.T.C. Officers Colony, Santosh Nagar, Saidabad",Hyderabad,hospital,3,4.0,42,10,True,617-755-4260,http://franklin.net/,2026-02-19T07:26:58.024308,7,18,17,13,24,12,16,5
2145e84a-81ca-453f-9ca9-5a5f2a0f5fdd,Pragna Hospital,17.4238105,78.449832,"6-3-347/22B/1, Dwarakapuri Colony, Near Saibaba Temple",Hyderabad,hospital,3,3.82,60,1,True,(214)788-0390x6921,https://www.patel.com/,2026-02-19T07:26:58.024308,13,12,17,14,3,5,3,25
a98fec31-4bd8-4a17-8034-fa0ae38777c9,Swarup Eye Centre,17.4232839,78.4505488,"Plot No. 145, Dwarakapuri Colony, Punjagutta",Hyderabad,hospital,3,3.52,56,3,True,6453374807,http://williams-silva.com/,2026-02-19T07:26:58.024308,25,8,0,1,11,20,23,7
9aedd1cf-c775-41fb-a610-94f0cc7a01a7,Udai Omni Hospital,17.3969132,78.4722613,"5 - 9 - 94, Chapel Road",Hyderabad,hospital,3,4.33,13,3,True,+1-206-843-9261,http://www.garcia-thompson.net/,2026-02-19T07:26:58.024308,4,17,15,13,18,21,17,19
5ce10432-51ab-4775-8b43-ba242c55c3f1,Udbhava Children's Hospital,17.4911264,78.4010815,"MIG-196, Road Number1, K.P.H.B.",Hyderabad,hospital,3,4.39,13,6,True,4538694841,https://www.shannon.com/,2026-02-19T07:26:58.024308,13,12,3,8,4,8,4,10
93868487-7dc3-4f96-8e7e-d95ec41272d0,"Rainbow Hospital for Women and Children, Secunderabad",17.4553191,78.5008281,"Plot C 17, Vikrampuri Colony, Secunderabad",Hyderabad,hospital,3,4.59,47,4,True,818-709-3355,http://www.buchanan.com/,2026-02-19T07:26:58.024308,21,8,22,17,15,24,6,24
2c33d8b4-5184-45b9-8de9-8ebbc49fd670,Apoorva Hospital,17.3913878,78.4369875,"#12-2-823/A/46, Near Santosh Nagar Park, Lane Opposite Pillar 19, Santosh Nagar Colony, Mehdipatnam",Hyderabad,hospital,3,4.8,32,4,False,707-516-4175x36042,https://www.perez.com/,2026-02-19T07:26:58.024308,3,2,6,12,18,16,18,10
1097059d-b44f-4f8d-8996-70c08a994249,Ankith Multi Speciality Hospital,17.3503945,78.5105337,"Beside Bharath Gardens, Sagar Road, Champapet",Hyderabad,hospital,3,4.91,48,0,True,(900)233-7805x8848,https://www.mcdaniel-brown.com/,2026-02-19T07:26:58.024308,21,6,21,4,1,13,7,15
73c6a8c3-91b0-4713-97bf-44ed061577ce,Lions Club of Hyderabad Sadhuram Eye Hospital,17.4077141,78.4781628,"1-2-8, Domalguda",Hyderabad,hospital,3,4.3,27,3,False,482-383-1863,http://white-porter.info/,2026-02-19T07:26:58.024308,19,25,25,20,5,5,15,15
